article_id,prod_name,product_type,product_type_name,product_group_name,colour_group,colour_group_name,perceived_colour_value,perceived_colour_value_name,perceived_colour_master,perceived_colour_master_name,department,department_name,index,index_name,index_group,index_group_name,section,section_name,garment_group,garment_group_name
134,Jacket Slim,262,Jacket,Garment Upper body,73,Dark Blue,2,Medium Dusty,2,Blue,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor
135,Jacket Slim,262,Jacket,Garment Upper body,72,Blue,2,Medium Dusty,2,Blue,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor
136,Jacket Slim,262,Jacket,Garment Upper body,9,Black,4,Dark,5,Black,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor
137,Super Skinny L.W Epic,272,Trousers,Garment Lower body,72,Blue,2,Medium Dusty,2,Blue,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim
138,S.Skinny L.W Epic,272,Trousers,Garment Lower body,7,Grey,1,Dusty Light,12,Grey,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim
139,S.Skinny L.W Epic,272,Trousers,Garment Lower body,9,Black,4,Dark,-1,Unknown,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim
140,Shaping Skinny R.W.,272,Trousers,Garment Lower body,9,Black,4,Dark,5,Black,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim
141,Shaping Skinny R.W.,272,Trousers,Garment Lower body,73,Dark Blue,2,Medium Dusty,2,Blue,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim
142,Shaping Skinny R.W.,272,Trousers,Garment Lower body,73,Dark Blue,4,Dark,2,Blue,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim
143,Shaping Skinny H.W,272,Trousers,Garment Lower body,8,Dark Grey,4,Dark,12,Grey,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim
144,Curvy Jeggings HW Ankle,272,Trousers,Garment Lower body,9,Black,4,Dark,5,Black,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim
145,Skinny Ankle R.W Brooklyn,272,Trousers,Garment Lower body,9,Black,4,Dark,5,Black,1779,Everyday Waredrobe Denim,A,Ladieswear,1,Ladieswear,57,Ladies Denim,1016,Trousers Denim
146,Skinny Ankle R.W Brooklyn,272,Trousers,Garment Lower body,10,White,3,Light,9,White,1779,Everyday Waredrobe Denim,A,Ladieswear,1,Ladieswear,57,Ladies Denim,1016,Trousers Denim
147,Skinny Ankle R.W Brooklyn,272,Trousers,Garment Lower body,71,Light Blue,1,Dusty Light,2,Blue,1779,Everyday Waredrobe Denim,A,Ladieswear,1,Ladieswear,57,Ladies Denim,1016,Trousers Denim
148,Skinny Ankle R.W Brooklyn,272,Trousers,Garment Lower body,72,Blue,2,Medium Dusty,2,Blue,1779,Everyday Waredrobe Denim,A,Ladieswear,1,Ladieswear,57,Ladies Denim,1016,Trousers Denim
149,Skinny Ankle R.W Brooklyn,272,Trousers,Garment Lower body,11,Off White,1,Dusty Light,9,White,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers
150,Straight R.W,272,Trousers,Garment Lower body,73,Dark Blue,2,Medium Dusty,2,Blue,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim
151,Basic 9-pk studs,70,Earring,Accessories,5,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories
152,Basic 9-pk studs,70,Earring,Accessories,3,Silver,3,Light,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories
153,Tua 2p kneehigh,302,Socks,Socks & Tights,7,Grey,2,Medium Dusty,12,Grey,3610,Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights
154,Goldie tank top,253,Vest top,Garment Upper body,9,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic
155,Goldie tank top,253,Vest top,Garment Upper body,10,White,3,Light,9,White,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic
156,Goldie tank top,253,Vest top,Garment Upper body,52,Pink,7,Medium,4,Pink,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic
157,Mama fleece leggings,304,Underwear Tights,Socks & Tights,9,Black,4,Dark,5,Black,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights
158,Support 20 den 1p tights,304,Underwear Tights,Socks & Tights,13,Beige,2,Medium Dusty,11,Beige,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights
159,Support 20 den 1p tights,304,Underwear Tights,Socks & Tights,9,Black,4,Dark,5,Black,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights
160,NT Maria 2-pack,255,T-shirt,Garment Upper body,43,Dark Red,4,Dark,18,Red,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy
161,Adhesive Bra,306,Bra,Underwear,9,Black,4,Dark,5,Black,3710,Functional Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
162,Adhesive Bra,306,Bra,Underwear,12,Light Beige,1,Dusty Light,11,Beige,3710,Functional Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
163,Control Top 30 den 1p Tights,273,Leggings/Tights,Garment Lower body,9,Black,4,Dark,5,Black,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights
164,Jonte Skinny Jogger 24.99:-,272,Trousers,Garment Lower body,9,Black,4,Dark,5,Black,5882,Jersey Fancy,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy
165,Jonte Slim Jogger 24.99:-,272,Trousers,Garment Lower body,7,Grey,2,Medium Dusty,12,Grey,5882,Jersey Fancy,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy
166,BO basic OH BB,308,Hoodie,Garment Upper body,42,Red,5,Bright,18,Red,8768,Young Boy Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,72,Boys Underwear & Basics,1002,Jersey Basic
167,Perrie Slim Mom Denim TRS,272,Trousers,Garment Lower body,9,Black,4,Dark,5,Black,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers
168,Perrie Slim Mom Denim TRS,272,Trousers,Garment Lower body,72,Blue,3,Light,2,Blue,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers
169,Perrie Slim Mom Denim TRS,272,Trousers,Garment Lower body,71,Light Blue,1,Dusty Light,2,Blue,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers
170,Perrie Slim Mom Denim TRS,272,Trousers,Garment Lower body,73,Dark Blue,4,Dark,2,Blue,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers
171,Perrie Slim Mom Denim TRS,272,Trousers,Garment Lower body,72,Blue,7,Medium,2,Blue,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers
172,Perrie Slim Mom Denim TRS,272,Trousers,Garment Lower body,12,Light Beige,1,Dusty Light,11,Beige,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers
173,Perrie Slim Mom Denim TRS,272,Trousers,Garment Lower body,72,Blue,7,Medium,2,Blue,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers
174,CLAY TEE,255,T-shirt,Garment Upper body,10,White,3,Light,9,White,8559,Men Sport Woven,S,Sport,26,Sport,22,Men H&M Sport,1005,Jersey Fancy
175,CLAY TEE,255,T-shirt,Garment Upper body,9,Black,4,Dark,5,Black,8559,Men Sport Woven,S,Sport,26,Sport,22,Men H&M Sport,1005,Jersey Fancy
176,CLAY TEE,255,T-shirt,Garment Upper body,8,Dark Grey,4,Dark,12,Grey,8559,Men Sport Woven,S,Sport,26,Sport,22,Men H&M Sport,1005,Jersey Fancy
177,CLAY TEE,255,T-shirt,Garment Upper body,73,Dark Blue,4,Dark,2,Blue,8559,Men Sport Woven,S,Sport,26,Sport,22,Men H&M Sport,1005,Jersey Fancy
178,CLAY TEE,255,T-shirt,Garment Upper body,43,Dark Red,4,Dark,4,Pink,8559,Men Sport Woven,S,Sport,26,Sport,22,Men H&M Sport,1005,Jersey Fancy
179,CLAY TEE,255,T-shirt,Garment Upper body,9,Black,4,Dark,5,Black,8559,Men Sport Woven,S,Sport,26,Sport,22,Men H&M Sport,1005,Jersey Fancy
180,Clean Edge 60 den 1p Leggings,304,Underwear Tights,Socks & Tights,9,Black,4,Dark,5,Black,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights
181,5pk basic R socks,302,Socks,Socks & Tights,9,Black,4,Dark,5,Black,7188,Socks Bin,F,Menswear,3,Menswear,26,Men Underwear,1021,Socks and Tights
182,5pk regular basic,302,Socks,Socks & Tights,73,Dark Blue,4,Dark,2,Blue,7188,Socks Bin,F,Menswear,3,Menswear,26,Men Underwear,1021,Socks and Tights
183,Woody hoodie,308,Hoodie,Garment Upper body,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic
184,Woody(1),308,Hoodie,Garment Upper body,11,Off White,1,Dusty Light,-1,Unknown,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic
185,Woody hoodie,308,Hoodie,Garment Upper body,7,Grey,1,Dusty Light,12,Grey,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic
186,Woody(1),308,Hoodie,Garment Upper body,62,Purple,1,Dusty Light,6,Lilac Purple,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic
187,Woody(1),308,Hoodie,Garment Upper body,93,Dark Green,2,Medium Dusty,19,Green,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic
188,Woody(1),308,Hoodie,Garment Upper body,13,Beige,2,Medium Dusty,1,Mole,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic
189,Woody(1),308,Hoodie,Garment Upper body,8,Dark Grey,4,Dark,12,Grey,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic
190,Control Top 15 den 1p Tights,304,Underwear Tights,Socks & Tights,13,Beige,2,Medium Dusty,11,Beige,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights
191,Control Top 15 den 1p Tights,304,Underwear Tights,Socks & Tights,9,Black,4,Dark,5,Black,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights
192,Greta Thong Mynta Low 3p,286,Underwear bottom,Underwear,9,Black,4,Dark,5,Black,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
193,Greta Thong Mynta Low 3p,286,Underwear bottom,Underwear,8,Dark Grey,4,Dark,12,Grey,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
194,HM+ Kim 2p padded,306,Bra,Underwear,10,White,3,Light,9,White,3710,Functional Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
195,HM+ Kim 2p padded,306,Bra,Underwear,9,Black,4,Dark,5,Black,3710,Functional Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
196,Ivory Ch. braz. Low Acacia 3pk,286,Underwear bottom,Underwear,8,Dark Grey,4,Dark,12,Grey,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
197,Henrik ballerina,86,Ballerinas,Shoes,9,Black,4,Dark,5,Black,3527,Flats,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes
198,Skinny denim (1),272,Trousers,Garment Lower body,72,Blue,2,Medium Dusty,2,Blue,2031,Woven bottoms,A,Ladieswear,1,Ladieswear,8,Mama,1009,Trousers
199,OP Brazilian 2p Low (Acacia),286,Underwear bottom,Underwear,9,Black,4,Dark,5,Black,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
200,OP Brazilian 2p Low (Acacia),286,Underwear bottom,Underwear,12,Light Beige,1,Dusty Light,11,Beige,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
201,OP Brazilian 2p Low (Acacia),286,Underwear bottom,Underwear,17,Yellowish Brown,2,Medium Dusty,13,Brown,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
202,OP Brazilian 2p Low (Acacia),286,Underwear bottom,Underwear,17,Yellowish Brown,4,Dark,13,Brown,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
203,OP Cheeky hipster 2p,-1,Unknown,Unknown,9,Black,4,Dark,5,Black,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
204,OP Cheeky hipster 2p,-1,Unknown,Unknown,12,Light Beige,1,Dusty Light,11,Beige,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
205,OP Cheeky hipster 2p,-1,Unknown,Unknown,17,Yellowish Brown,2,Medium Dusty,13,Brown,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
206,OP Cheeky hipster 2p,-1,Unknown,Unknown,17,Yellowish Brown,4,Dark,13,Brown,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
207,Stevie strapless superpush,306,Bra,Underwear,12,Light Beige,1,Dusty Light,11,Beige,3710,Functional Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
208,Stevie strapless superpush,306,Bra,Underwear,9,Black,4,Dark,5,Black,3710,Functional Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
209,Box 3p Tights 40 den,-1,Unknown,Unknown,9,Black,4,Dark,5,Black,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights
210,SUPREME tights,273,Leggings/Tights,Garment Lower body,9,Black,4,Dark,5,Black,8310,Ladies Sport Bottoms,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy
211,Jackie brief 2pk HR LS,286,Underwear bottom,Underwear,9,Black,4,Dark,5,Black,3710,Functional Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
212,Daiquiri Pull- On TRS,272,Trousers,Garment Lower body,51,Light Pink,1,Dusty Light,4,Pink,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers
213,Alba Push-Up Biker HW FS,286,Underwear bottom,Underwear,9,Black,4,Dark,5,Black,3710,Functional Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
214,Alba Push-Up Biker HW FS,286,Underwear bottom,Underwear,12,Light Beige,1,Dusty Light,11,Beige,3710,Functional Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
215,Basic tights 2PACK,304,Underwear Tights,Socks & Tights,13,Beige,1,Dusty Light,1,Mole,6541,Baby Socks,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1021,Socks and Tights
216,D. Kurt Denim (1),262,Jacket,Garment Upper body,9,Black,4,Dark,5,Black,5252,Jacket Casual,F,Menswear,3,Menswear,31,Mens Outerwear,1007,Outdoor
217,Braces Basic 3-clip,499,Braces,Accessories,9,Black,4,Dark,5,Black,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories
218,Kelly Strapless (Sofia) 2pk,-1,Unknown,Unknown,10,White,3,Light,9,White,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
219,Liza Push Melbourne 2pk,306,Bra,Underwear,10,White,3,Light,9,White,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
220,Liza Push Melbourne 2pk,306,Bra,Underwear,12,Light Beige,1,Dusty Light,11,Beige,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
221,Liza Push Melbourne 2pk,306,Bra,Underwear,10,White,3,Light,9,White,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
222,Rebecca or Delphine shirt,259,Shirt,Garment Upper body,10,White,3,Light,9,White,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses
223,Rebecca or Delphine shirt,259,Shirt,Garment Upper body,9,Black,4,Dark,5,Black,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses
224,Rebecca shirt,259,Shirt,Garment Upper body,51,Light Pink,1,Dusty Light,4,Pink,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses
225,Lola Brazilian (Acacia) 3pk,286,Underwear bottom,Underwear,9,Black,4,Dark,5,Black,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
226,Lola Brazilian (Acacia) 3pk,286,Underwear bottom,Underwear,6,Light Grey,1,Dusty Light,12,Grey,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
227,Babe L/S,254,Top,Garment Upper body,9,Black,4,Dark,5,Black,5962,Jersey Fancy DS,D,Divided,2,Divided,58,Divided Selected,1005,Jersey Fancy
228,Babe L/S,254,Top,Garment Upper body,53,Dark Pink,2,Medium Dusty,4,Pink,5962,Jersey Fancy DS,D,Divided,2,Divided,58,Divided Selected,1005,Jersey Fancy
229,Juni Push (Melbourne) 2pk,306,Bra,Underwear,31,Light Orange,1,Dusty Light,3,Orange,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
230,Peter softshell parka,262,Jacket,Garment Upper body,9,Black,4,Dark,5,Black,8558,Men Sport Tops,S,Sport,26,Sport,22,Men H&M Sport,1007,Outdoor
231,Peter softshell parka,262,Jacket,Garment Upper body,93,Dark Green,4,Dark,19,Green,8558,Men Sport Tops,S,Sport,26,Sport,22,Men H&M Sport,1007,Outdoor
232,R-NECK SS BASIC 3 PK,-1,Unknown,Unknown,10,White,3,Light,9,White,5883,Jersey Basic,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic
233,R-NECK SS BASIC 3 PK,-1,Unknown,Unknown,9,Black,4,Dark,5,Black,5883,Jersey Basic,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic
234,Agnes LS R-neck,255,T-shirt,Garment Upper body,10,White,3,Light,9,White,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy
235,ESSENTIAL AGNES,255,T-shirt,Garment Upper body,10,White,3,Light,9,White,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy
236,ESSENTIAL AGNES,255,T-shirt,Garment Upper body,9,Black,4,Dark,5,Black,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy
237,ES Agnes LS R-neck,255,T-shirt,Garment Upper body,43,Dark Red,4,Dark,18,Red,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy
238,ESSENTIAL AGNES,255,T-shirt,Garment Upper body,73,Dark Blue,4,Dark,2,Blue,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy
239,ESSENTIAL AGNES,255,T-shirt,Garment Upper body,7,Grey,1,Dusty Light,12,Grey,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy
240,ESSENTIAL AGNES,255,T-shirt,Garment Upper body,31,Light Orange,1,Dusty Light,3,Orange,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy
241,James basic hip belt (1),67,Belt,Accessories,17,Yellowish Brown,4,Dark,13,Brown,3509,Belts,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories
242,James basic hip belt,67,Belt,Accessories,9,Black,4,Dark,5,Black,3509,Belts,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories
243,James basic hip belt,67,Belt,Accessories,9,Black,4,Dark,5,Black,3509,Belts,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories
244,James basic hip belt,67,Belt,Accessories,17,Yellowish Brown,2,Medium Dusty,13,Brown,3509,Belts,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories
245,Sally Structure TVP,252,Sweater,Garment Upper body,43,Dark Red,4,Dark,18,Red,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear
246,Sally Structure TVP,252,Sweater,Garment Upper body,13,Beige,2,Medium Dusty,11,Beige,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear
247,Skinny R.W Chic,272,Trousers,Garment Lower body,73,Dark Blue,2,Medium Dusty,2,Blue,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim
248,Skinny R.W Chic,272,Trousers,Garment Lower body,10,White,3,Light,9,White,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim
249,Skinny R.W Chic,272,Trousers,Garment Lower body,6,Light Grey,1,Dusty Light,12,Grey,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim
250,Adhesive Nipple Covers 1pk,289,Nipple covers,Underwear,31,Light Orange,1,Dusty Light,3,Orange,3710,Functional Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
251,Printed Hood 29.99,308,Hoodie,Garment Upper body,9,Black,4,Dark,5,Black,5882,Jersey Fancy,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy
252,Printed Hood 29.99,308,Hoodie,Garment Upper body,12,Light Beige,1,Dusty Light,11,Beige,5882,Jersey Fancy,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy
253,Howie Shorts,274,Shorts,Garment Lower body,73,Dark Blue,4,Dark,2,Blue,8559,Men Sport Woven,S,Sport,26,Sport,22,Men H&M Sport,1005,Jersey Fancy
254,10p Large terry,512,Hair ties,Accessories,9,Black,4,Dark,5,Black,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories
255,10p Jersey Terry,73,Hair string,Accessories,9,Black,4,Dark,5,Black,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories
256,10p Jersey Terry,73,Hair string,Accessories,13,Beige,2,Medium Dusty,1,Mole,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories
257,10p Jersey Terry,73,Hair string,Accessories,31,Light Orange,1,Dusty Light,3,Orange,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories
258,10p Jersey Terry,73,Hair string,Accessories,51,Light Pink,1,Dusty Light,4,Pink,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories
259,5p Plastic Terry,512,Hair ties,Accessories,17,Yellowish Brown,4,Dark,13,Brown,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories
260,5p Plastic Terry,512,Hair ties,Accessories,2,Transparent,3,Light,9,White,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories
261,5p Plastic Terry,512,Hair ties,Accessories,13,Beige,2,Medium Dusty,1,Mole,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories
